"Product ID";"Name";"Category ";"Category Name";"Price tax excl.";"Tax rules ID";"Wholesale price";"Description";"url_image"
"60063";"PEBEO STUDIO ACRYLIC COLOUR 500ML-36 RAW SIENNA";"111";"Acrylic Colours";"945.000000";"0";"945.000000";"<p>Studio high viscosity acrylic is a satin finish acrylic which is particularly well suited to work with materials and in relief because of its thick consistency. It retains the brush or painting knife marks. The colors can be used directly from the tubes or with pebeo acrylic mediums depending on the desired effect; it adheres strongly and is indelible once dry. The formula of the studio acrylic pastes is free of heavy metals, richly pigmented colours with a satin, matt finish and very good light fastness.</p>";"http://venustradersonline.com/img/p/9/6/5/965.jpg"
"60064";"PEBEO STUDIO ACRYLIC COLOUR 500ML-27 YELLOW OCHRE";"111";"Acrylic Colours";"995.000000";"0";"995.000000";"<p>Studio high viscosity acrylic is a satin finish acrylic which is particularly well suited to work with materials and in relief because of its thick consistency. It retains the brush or painting knife marks. The colors can be used directly from the tubes or with pebeo acrylic mediums depending on the desired effect; it adheres strongly and is indelible once dry. The formula of the studio acrylic pastes is free of heavy metals, richly pigmented colours with a satin, matt finish and very good light fastness.</p>";"http://venustradersonline.com/img/p/9/6/6/966.jpg"
"60064";"PEBEO STUDIO ACRYLIC COLOUR 500ML-27 YELLOW OCHRE";"111";"Acrylic Colours";"995.000000";"0";"995.000000";"<p>Studio high viscosity acrylic is a satin finish acrylic which is particularly well suited to work with materials and in relief because of its thick consistency. It retains the brush or painting knife marks. The colors can be used directly from the tubes or with pebeo acrylic mediums depending on the desired effect; it adheres strongly and is indelible once dry. The formula of the studio acrylic pastes is free of heavy metals, richly pigmented colours with a satin, matt finish and very good light fastness.</p>";"http://venustradersonline.com/img/p/9/6/7/967.jpg"
"60065";"PEBEO STUDIO ACRYLIC COLOUR 500ML-032 ORANGE CADMIUM LIMIT";"111";"Acrylic Colours";"995.000000";"0";"995.000000";"<p>Studio high viscosity acrylic is a satin finish acrylic which is particularly well suited to work with materials and in relief because of its thick consistency. It retains the brush or painting knife marks. The colors can be used directly from the tubes or with pebeo acrylic mediums depending on the desired effect; it adheres strongly and is indelible once dry. The formula of the studio acrylic pastes is free of heavy metals, richly pigmented colours with a satin, matt finish and very good light fastness.</p>";"http://venustradersonline.com/img/p/9/6/8/968.jpg"
"60065";"PEBEO STUDIO ACRYLIC COLOUR 500ML-032 ORANGE CADMIUM LIMIT";"111";"Acrylic Colours";"995.000000";"0";"995.000000";"<p>Studio high viscosity acrylic is a satin finish acrylic which is particularly well suited to work with materials and in relief because of its thick consistency. It retains the brush or painting knife marks. The colors can be used directly from the tubes or with pebeo acrylic mediums depending on the desired effect; it adheres strongly and is indelible once dry. The formula of the studio acrylic pastes is free of heavy metals, richly pigmented colours with a satin, matt finish and very good light fastness.</p>";"http://venustradersonline.com/img/p/9/6/9/969.jpg"
"60224";"DERWENT CHARCOAL PENCILS SET OF 4 NO-39000";"323";"Charcoal Pencils";"599.000000";"0";"599.000000";"<p>Derwent Charcoal Pencils. They will give you great control over your drawings but keep all those traditional charcoal effects that you love, with less mess! Blister of 4 contains: Light, Medium, Dark and Tinted Charcoal White. Provide wide range of tones from the deepest of blacks to the lightest of greys. </p>";"http://venustradersonline.com/img/p/3/4/2/6/3426.jpg"
"60225";"DERWENT SKETCHING PENCILS 4PC NO-39003";"173";"Pencils";"460.000000";"0";"460.000000";"<p>Soft, extra-wide strip for quick sketches to more intricate detail work. Watersoluble sketching pencil is ideal for adding tone to drawings,blends together beautifully for subtle variations.</p>";"http://venustradersonline.com/img/p/3/4/2/7/3427.jpg"
"60265";"ALKON SUPRA BIN SB 3";"446";"Supra BIns";"99.000000";"0";"99.000000";"<ul>
<li>Strong rear lip for use with louvre panels or rails.</li>
<li>Strong heavy duty reinforced base, sides &amp; stacking rim.</li>
<li>Resistant to most industrial solvents.</li>
<li>Bins are designed to stack one on top of each other.</li>
<li>Clear access to contents.</li>
<li>All bins with identification card holders.</li>
<li>Stopper prevents stacked bins from shifting forward.</li>
</ul>";"http://venustradersonline.com/img/p/4/2/2/9/4229.jpg"
"60371";"SOLO MC 212 TWIN ENVELOPE";"607";"Button Folder";"50.000000";"0";"50.000000";"<p>This Solo Clear Bag is available in Free Compatible Size and is popular as a Universal Use Button Bag. This Double Color Combination Clear Bag from Solo is incorporated with Twin Pockets for bulk storage of all your papers and documents. Identification of this bag is made easier with the Name Card, which is provided at the top of this bag. There is a Thick Polymer Sheet for increased durability of this Solo Clear Bag.</p>";"http://venustradersonline.com/img/p/5/1/9/3/5193.jpg"
"60371";"SOLO MC 212 TWIN ENVELOPE";"607";"Button Folder";"50.000000";"0";"50.000000";"<p>This Solo Clear Bag is available in Free Compatible Size and is popular as a Universal Use Button Bag. This Double Color Combination Clear Bag from Solo is incorporated with Twin Pockets for bulk storage of all your papers and documents. Identification of this bag is made easier with the Name Card, which is provided at the top of this bag. There is a Thick Polymer Sheet for increased durability of this Solo Clear Bag.</p>";"http://venustradersonline.com/img/p/5/1/9/4/5194.jpg"
"60371";"SOLO MC 212 TWIN ENVELOPE";"607";"Button Folder";"50.000000";"0";"50.000000";"<p>This Solo Clear Bag is available in Free Compatible Size and is popular as a Universal Use Button Bag. This Double Color Combination Clear Bag from Solo is incorporated with Twin Pockets for bulk storage of all your papers and documents. Identification of this bag is made easier with the Name Card, which is provided at the top of this bag. There is a Thick Polymer Sheet for increased durability of this Solo Clear Bag.</p>";"http://venustradersonline.com/img/p/5/1/9/5/5195.jpg"
"60536";"ALKOSIGN ATRW 900X1800 MM";"467";"White Boards";"5630.000000";"0";"5630.000000";"<ul>
<li>Most economical dry wipe writing boards.</li>
<li>Suitable for writing with dry wipe markers.</li>
<li>Special high pressure laminate melamine surface.</li>
<li>Highly durable for regular use.</li>
<li>Does not accept magnets.</li>
<li>50mm X 50mm double line faint grids.</li>
</ul>";"http://venustradersonline.com/img/p/4/4/6/2/4462.jpg"
"60536";"ALKOSIGN ATRW 900X1800 MM";"467";"White Boards";"5630.000000";"0";"5630.000000";"<ul>
<li>Most economical dry wipe writing boards.</li>
<li>Suitable for writing with dry wipe markers.</li>
<li>Special high pressure laminate melamine surface.</li>
<li>Highly durable for regular use.</li>
<li>Does not accept magnets.</li>
<li>50mm X 50mm double line faint grids.</li>
</ul>";"http://venustradersonline.com/img/p/4/4/6/3/4463.jpg"
"60718";"SOLO SP 505 MULTI COLOUR SEPARATOR A4";"640";"Separatorz";"40.000000";"0";"40.000000";"<p>Set of 5 Dividers and an Index for writing subjects for the different sections. The paper used in this file is Heavy Duty Paper and has high GSM. The Universal 11-hole punched edges of this Solo Separator File are enhanced with a Unique Polymer Tape end to end, which makes the dividers tear-proof at punch holes. Both the side and multi-coloured tabs are numbered for quick retraction without you having to reach the index every time. </p>";"http://venustradersonline.com/img/p/5/1/9/6/5196.jpg"
"60725";"DERWENT 24 GRAPHIC PENCIL SET NO-34202";"173";"Pencils";"1925.000000";"0";"1925.000000";"<p>2B and 4B included. Finished in black livery with a distinct orange stripe for easy identification, the pencils degree is imprinted into its paintwork. The hexagonal barrel allows for precision and control and the pencils are easy to sharpen and break resistant for long periods of use.</p>";"http://venustradersonline.com/img/p/3/4/5/3/3453.jpg"
"60725";"DERWENT 24 GRAPHIC PENCIL SET NO-34202";"173";"Pencils";"1925.000000";"0";"1925.000000";"<p>2B and 4B included. Finished in black livery with a distinct orange stripe for easy identification, the pencils degree is imprinted into its paintwork. The hexagonal barrel allows for precision and control and the pencils are easy to sharpen and break resistant for long periods of use.</p>";"http://venustradersonline.com/img/p/3/4/5/4/3454.jpg"
"60725";"DERWENT 24 GRAPHIC PENCIL SET NO-34202";"173";"Pencils";"1925.000000";"0";"1925.000000";"<p>2B and 4B included. Finished in black livery with a distinct orange stripe for easy identification, the pencils degree is imprinted into its paintwork. The hexagonal barrel allows for precision and control and the pencils are easy to sharpen and break resistant for long periods of use.</p>";"http://venustradersonline.com/img/p/3/4/5/5/3455.jpg"
"60976";"FEVICRYL FABRIC GLUE 80ML";"549";"Glues & Adhesives";"43.000000";"0";"43.000000";"<p>Useful on Glass, Leather, Wood, Ceramic, Most type of the Plastics.</p>";"http://venustradersonline.com/img/p/4/8/4/4/4844.jpg"
"60990";"CAMEL GLASS LINER WATER BASED 028-20ML BROWN";"203";"Glass Liner";"35.000000";"0";"35.000000";"<p>Camel Glass Colours are a range of intense rich colours with more gloss. Solvent based glass colours are superior glass colours which are water proof, give shining effect, does not create bubbles on applying, user friendly, nozzle tube based.</p>";"http://venustradersonline.com/img/p/3/4/0/2/3402.jpg"
"60992";"CAMEL ARTIST OIL COLOUR 20ML-400 SILVER";"108";"Oil Colours";"140.000000";"0";"140.000000";"<p>They contain the maximum pigment content, microscopically ground and combined with non-yellowing oils and a unique plasticizer to give a smooth, non-cracking film with brush or palette on canvas.</p>";"http://venustradersonline.com/img/p/3/1/6/1/3161.jpg"
"60993";"CAMEL ARTIST OIL COLOUR 20ML-060 COPPER";"108";"Oil Colours";"140.000000";"0";"140.000000";"<p>They contain the maximum pigment content, microscopically ground and combined with non-yellowing oils and a unique plasticizer to give a smooth, non-cracking film with brush or palette on canvas.</p>";"http://venustradersonline.com/img/p/3/1/1/9/3119.jpg"
"60994";"CAMEL ARTIST OIL COLOUR 20ML-171 GOLD";"108";"Oil Colours";"140.000000";"0";"140.000000";"<p>They contain the maximum pigment content, microscopically ground and combined with non-yellowing oils and a unique plasticizer to give a smooth, non-cracking film with brush or palette on canvas.</p>";"http://venustradersonline.com/img/p/3/1/4/0/3140.jpg"
"61780";"WONDER CELLO TAPE 3/4 INCH";"535";"Tapes & Dispensers";"12.000000";"0";"12.000000";"<p>Self Adhesive Tape, It fits perfectly in the tape dispenser and can be use for packing, binding, sealings and much more, Best stands for heat, humidity and cold, high quality with long self life.</p>";"http://venustradersonline.com/img/p/4/8/0/2/4802.jpg"
"62379";"ALKON HIPPO BIN 100X110X53 MM 612-T";"447";"Hippo Bins";"22.000000";"0";"22.000000";"<ul>
<li>Strong rear lip for use with louvre panels or rails.</li>
<li>Strong heavy duty with rounded base, sides &amp; stacking rim.</li>
<li>Resistant to most industrial solvents.</li>
<li>Can be stacked one on top of each other.</li>
<li>Clear access to contents.</li>
<li>Hippo bins are designed to stack one on top of each other.</li>
<li>All bins with identification card holders.</li>
<li>Partitions available.</li>
<li>Stopper prevents stacked bins from shifting forward.</li>
<li>Rounded ergonomic design to give extra strength and sturdiness for storage.</li>
</ul>";"http://venustradersonline.com/img/p/4/2/3/0/4230.jpg"
"62803";"OMEGA FRENCH CURVE SET OF 3 NO-1902";"351";"Stationery";"80.000000";"0";"80.000000";"<p>French curves are used in drafting patterns or making pattern alterations.The curve is placed on the drawing material, and a pencil, knife or other implement is traced around its curves to produce the desired result.</p>";"http://venustradersonline.com/img/p/3/7/0/8/3708.jpg"
"62852";"CAMEL CAMLI-GEL FOR OIL PAINTING MEDIUM 100ML";"182";"Oil Mediums";"160.000000";"0";"160.000000";"<p>This clear Gel Medium is useful in managing the limitations of the specific pigments, to achieve desired results and to make the painting look better and last longer. Camli – Gel, when mixed with oil colour renders a non – chalky fresh effect on the painting by increasing the gloss and transparency of oil colours. It improves weather resistance, accelerates drying and prevents uncontrolled running of colours.</p>";"http://venustradersonline.com/img/p/3/3/0/8/3308.jpg"
"63193";"DERWENT DRAWING PENCIL 12 SHADES NO-0700671";"173";"Pencils";"1800.000000";"0";"1800.000000";"<p>The perfect medium for sweeping landscapes to detailed nature studies, tin of 12 pencils containing: Solway Blue, Ink Blue, Green Shadow, Olive Earth, Brown Ochre, Yellow Ochre, Sanguine, Sepia (Red), Ruby Earth, Chocolate, Ivory Black and Chinese White.</p>";"http://venustradersonline.com/img/p/3/4/5/6/3456.jpg"
"63193";"DERWENT DRAWING PENCIL 12 SHADES NO-0700671";"173";"Pencils";"1800.000000";"0";"1800.000000";"<p>The perfect medium for sweeping landscapes to detailed nature studies, tin of 12 pencils containing: Solway Blue, Ink Blue, Green Shadow, Olive Earth, Brown Ochre, Yellow Ochre, Sanguine, Sepia (Red), Ruby Earth, Chocolate, Ivory Black and Chinese White.</p>";"http://venustradersonline.com/img/p/3/4/5/8/3458.jpg"
"63287";"ABRO MASKING TAPE 11-2 INCH";"535";"Tapes & Dispensers";"60.000000";"0";"60.000000";"<p>Quick to use, Precise composition, Highly effective, Properly packed, Longer service life.</p>";"http://venustradersonline.com/img/p/4/7/5/7/4757.jpg"
"64129";"NATARAJ HANDY CUTTER SMALL";"376";"Scissors & Cutter";"15.000000";"0";"15.000000";;"http://venustradersonline.com/img/p/3/8/3/2/3832.jpg"
"64130";"NATARAJ MINI CUTTER";"376";"Scissors & Cutter";"5.000000";"0";"5.000000";"<p>Useful forSSmooth &amp; effortless cutting</p>";"http://venustradersonline.com/img/p/3/9/3/8/3938.jpg"
"64185";"ABRO MASKING TAPE 2 INCH";"535";"Tapes & Dispensers";"80.000000";"0";"80.000000";"<p>Quick to use, Precise composition, Highly effective,Properly packed, Longer service life.</p>";"http://venustradersonline.com/img/p/4/7/5/9/4759.jpg"
"64329";"WINSOR & NEWTON ARTISTS GLOSS VARNISH  150ML";"138";"Varnish";"835.000000";"0";"835.000000";;"http://venustradersonline.com/img/p/1/4/1/3/1413.jpg"
"64440";"CAMEL WHITE BRISTLES - FLAT BRUSH (L-H-) SERIES-56 SET OF 4";"154";"Brush Sets";"100.000000";"0";"100.000000";"<p>These brushes are made from imported white bristle. The long and short handles facilitate various usages in landscape, portraits, painting for softening effect.</p>";"http://venustradersonline.com/img/p/6/1/6/616.jpg"
"64440";"CAMEL WHITE BRISTLES - FLAT BRUSH (L-H-) SERIES-56 SET OF 4";"154";"Brush Sets";"100.000000";"0";"100.000000";"<p>These brushes are made from imported white bristle. The long and short handles facilitate various usages in landscape, portraits, painting for softening effect.</p>";"http://venustradersonline.com/img/p/6/1/7/617.jpg"
"64603";"WINSOR & NEWTON ARTIST OIL COLOUR 37ML 544 PURPLE LAKE";"108";"Oil Colours";"675.000000";"0";"675.000000";"<p>Winsor &amp; Newton carefully formulates each tone for stability, tinting strength and coverage. Use them thickly with palette knives or brushes, or thin them to a very fine glaze.maximum pigment content consistent with good handling qualities, so optimum tinting strength can be achieved when the colours are reduced with white. </p>";"http://venustradersonline.com/img/p/1/3/4/6/1346.jpg"
"64604";"WINSOR & NEWTON ARTIST OIL COLOUR 37ML NO-731 WINSOR YELLOW DEEP";"108";"Oil Colours";"900.000000";"0";"900.000000";"<p>Winsor &amp; Newton carefully formulates each tone for stability, tinting strength and coverage. Use them thickly with palette knives or brushes, or thin them to a very fine glaze.maximum pigment content consistent with good handling qualities, so optimum tinting strength can be achieved when the colours are reduced with white. </p>";"http://venustradersonline.com/img/p/1/7/3/0/1730.jpg"
"64605";"WINSOR & NEWTON ARTIST OIL COLOUR 37ML NO-333 JAUNE BRILLANT";"108";"Oil Colours";"500.000000";"0";"500.000000";"<p>Winsor &amp; Newton carefully formulates each tone for stability, tinting strength and coverage. Use them thickly with palette knives or brushes, or thin them to a very fine glaze.maximum pigment content consistent with good handling qualities, so optimum tinting strength can be achieved when the colours are reduced with white. </p>";"http://venustradersonline.com/img/p/1/7/2/1/1721.jpg"
"64611";"WINSOR & NEWTON ARTIST OIL COLOUR 37 ML NO149 -CHROME YELLOW HUE";"108";"Oil Colours";"645.000000";"0";"645.000000";"<p>Winsor &amp; Newton carefully formulates each tone for stability, tinting strength and coverage. Use them thickly with palette knives or brushes, or thin them to a very fine glaze.maximum pigment content consistent with good handling qualities, so optimum tinting strength can be achieved when the colours are reduced with white. </p>";"http://venustradersonline.com/img/p/1/2/9/2/1292.jpg"
"64612";"WINSOR & NEWTON ARTIST OIL COLOUR 37 ML422 NAPLES YELLOW";"108";"Oil Colours";"675.000000";"0";"675.000000";"<p>Winsor &amp; Newton carefully formulates each tone for stability, tinting strength and coverage. Use them thickly with palette knives or brushes, or thin them to a very fine glaze.maximum pigment content consistent with good handling qualities, so optimum tinting strength can be achieved when the colours are reduced with white. </p>";"http://venustradersonline.com/img/p/1/2/8/1/1281.jpg"
"64614";"WINSOR  & NEWTON ARTIST OIL COLOUR 37 ML 722 WINSOR LEMON";"108";"Oil Colours";"900.000000";"0";"900.000000";"<p>Winsor &amp; Newton carefully formulates each tone for stability, tinting strength and coverage. Use them thickly with palette knives or brushes, or thin them to a very fine glaze.maximum pigment content consistent with good handling qualities, so optimum tinting strength can be achieved when the colours are reduced with white. </p>";"http://venustradersonline.com/img/p/1/8/5/7/1857.jpg"
"64616";"WINSOR & NEWTON ARTIST OIL COLOUR 37 ML 263 FRENCH ULTRAMARINE";"108";"Oil Colours";"805.000000";"0";"805.000000";"<p>Winsor &amp; Newton carefully formulates each tone for stability, tinting strength and coverage. Use them thickly with palette knives or brushes, or thin them to a very fine glaze.maximum pigment content consistent with good handling qualities, so optimum tinting strength can be achieved when the colours are reduced with white. </p>";"http://venustradersonline.com/img/p/1/7/1/3/1713.jpg"
"64619";"WINSOR & NEWTON ARTIST OIL COLOUR 37ML 603 SCARLET";"108";"Oil Colours";"805.000000";"0";"805.000000";"<p>Winsor &amp; Newton carefully formulates each tone for stability, tinting strength and coverage. Use them thickly with palette knives or brushes, or thin them to a very fine glaze.maximum pigment content consistent with good handling qualities, so optimum tinting strength can be achieved when the colours are reduced with white. </p>";"http://venustradersonline.com/img/p/1/2/9/5/1295.jpg"
"64624";"WINSOR & NEWTON ARTIST OIL COLOUR 37ML 708 WINSOR EMERALD";"108";"Oil Colours";"825.000000";"0";"825.000000";"<p>Winsor &amp; Newton carefully formulates each tone for stability, tinting strength and coverage. Use them thickly with palette knives or brushes, or thin them to a very fine glaze.maximum pigment content consistent with good handling qualities, so optimum tinting strength can be achieved when the colours are reduced with white. </p>";"http://venustradersonline.com/img/p/1/2/9/6/1296.jpg"
"64628";"WINSOR & NEWTON ARTIST OIL COLOUR 37ML NO-502 PERMANENT ROSE";"108";"Oil Colours";"825.000000";"0";"825.000000";"<p>Winsor &amp; Newton carefully formulates each tone for stability, tinting strength and coverage. Use them thickly with palette knives or brushes, or thin them to a very fine glaze.maximum pigment content consistent with good handling qualities, so optimum tinting strength can be achieved when the colours are reduced with white. </p>";"http://venustradersonline.com/img/p/1/7/2/4/1724.jpg"
"64629";"WINSOR & NEWTON ARTIST OIL COLOUR 37ML 744 YELLOW OCHRE";"108";"Oil Colours";"675.000000";"0";"675.000000";"<p>Winsor &amp; Newton carefully formulates each tone for stability, tinting strength and coverage. Use them thickly with palette knives or brushes, or thin them to a very fine glaze.maximum pigment content consistent with good handling qualities, so optimum tinting strength can be achieved when the colours are reduced with white. </p>";"http://venustradersonline.com/img/p/1/2/9/7/1297.jpg"
"64632";"WINSOR & NEWTON ARTIST OIL COLOUR 37ML NO-479 PERMANENT CARMINE";"108";"Oil Colours";"805.000000";"0";"805.000000";"<p>Winsor &amp; Newton carefully formulates each tone for stability, tinting strength and coverage. Use them thickly with palette knives or brushes, or thin them to a very fine glaze.maximum pigment content consistent with good handling qualities, so optimum tinting strength can be achieved when the colours are reduced with white. </p>";"http://venustradersonline.com/img/p/1/2/9/9/1299.jpg"
"64635";"PEBEO STUDIO ACRYLIC COLOUR 500ML-12 LIGHT LEMON YELLOW";"111";"Acrylic Colours";"865.000000";"0";"865.000000";"<p>Studio high viscosity acrylic is a satin finish acrylic which is particularly well suited to work with materials and in relief because of its thick consistency. It retains the brush or painting knife marks. The colors can be used directly from the tubes or with pebeo acrylic mediums depending on the desired effect; it adheres strongly and is indelible once dry. The formula of the studio acrylic pastes is free of heavy metals, richly pigmented colours with a satin, matt finish and very good light fastness.</p>";"http://venustradersonline.com/img/p/9/7/1/971.jpg"
"64637";"PEBEO STUDIO ACRYLIC COLOUR 100ML-28 CERULEAN BLUE";"111";"Acrylic Colours";"259.000000";"0";"259.000000";"<p>Studio Acrylics High Viscosity are versatile, adhesive and perfect for textured work.These colours offers bright and deep, richly pigmented colours with a satin, matt finish and very good light fastness.It can be used alone, mixed together, or combined with Studio Acrylics mediums to expand creative possibilities.Versatile acrylic paints ideal for professional artists, mixed media artists, hobby artists, students of art &amp; high volume users. </p>";"http://venustradersonline.com/img/p/9/7/2/972.jpg"
"64637";"PEBEO STUDIO ACRYLIC COLOUR 100ML-28 CERULEAN BLUE";"111";"Acrylic Colours";"259.000000";"0";"259.000000";"<p>Studio Acrylics High Viscosity are versatile, adhesive and perfect for textured work.These colours offers bright and deep, richly pigmented colours with a satin, matt finish and very good light fastness.It can be used alone, mixed together, or combined with Studio Acrylics mediums to expand creative possibilities.Versatile acrylic paints ideal for professional artists, mixed media artists, hobby artists, students of art &amp; high volume users. </p>";"http://venustradersonline.com/img/p/9/7/3/973.jpg"
"64639";"PEBEO STUDIO ACRYLIC COLOUR 100ML-40 PAYNES GREY";"111";"Acrylic Colours";"275.000000";"0";"275.000000";"<p>Studio Acrylics High Viscosity are versatile, adhesive and perfect for textured work.These colours offers bright and deep, richly pigmented colours with a satin, matt finish and very good light fastness.It can be used alone, mixed together, or combined with Studio Acrylics mediums to expand creative possibilities.Versatile acrylic paints ideal for professional artists, mixed media artists, hobby artists, students of art &amp; high volume users. </p>";"http://venustradersonline.com/img/p/9/7/4/974.jpg"
"64639";"PEBEO STUDIO ACRYLIC COLOUR 100ML-40 PAYNES GREY";"111";"Acrylic Colours";"275.000000";"0";"275.000000";"<p>Studio Acrylics High Viscosity are versatile, adhesive and perfect for textured work.These colours offers bright and deep, richly pigmented colours with a satin, matt finish and very good light fastness.It can be used alone, mixed together, or combined with Studio Acrylics mediums to expand creative possibilities.Versatile acrylic paints ideal for professional artists, mixed media artists, hobby artists, students of art &amp; high volume users. </p>";"http://venustradersonline.com/img/p/9/7/5/975.jpg"
"64640";"PEBEO STUDIO ACRYLIC COLOUR 100ML-21 ORIANTEL VIOLET";"111";"Acrylic Colours";"315.000000";"0";"315.000000";"<p>Studio Acrylics High Viscosity are versatile, adhesive and perfect for textured work.These colours offers bright and deep, richly pigmented colours with a satin, matt finish and very good light fastness.It can be used alone, mixed together, or combined with Studio Acrylics mediums to expand creative possibilities.Versatile acrylic paints ideal for professional artists, mixed media artists, hobby artists, students of art &amp; high volume users. </p>";"http://venustradersonline.com/img/p/9/7/6/976.jpg"
"64640";"PEBEO STUDIO ACRYLIC COLOUR 100ML-21 ORIANTEL VIOLET";"111";"Acrylic Colours";"315.000000";"0";"315.000000";"<p>Studio Acrylics High Viscosity are versatile, adhesive and perfect for textured work.These colours offers bright and deep, richly pigmented colours with a satin, matt finish and very good light fastness.It can be used alone, mixed together, or combined with Studio Acrylics mediums to expand creative possibilities.Versatile acrylic paints ideal for professional artists, mixed media artists, hobby artists, students of art &amp; high volume users. </p>";"http://venustradersonline.com/img/p/9/7/7/977.jpg"
"64642";"PEBEO STUDIO ACRYLIC COLOUR 100ML-13 LIGHT AZO YELLOW";"111";"Acrylic Colours";"259.000000";"0";"259.000000";"<p>Studio Acrylics High Viscosity are versatile, adhesive and perfect for textured work.These colours offers bright and deep, richly pigmented colours with a satin, matt finish and very good light fastness.It can be used alone, mixed together, or combined with Studio Acrylics mediums to expand creative possibilities.Versatile acrylic paints ideal for professional artists, mixed media artists, hobby artists, students of art &amp; high volume users. </p>";"http://venustradersonline.com/img/p/9/7/8/978.jpg"
"64642";"PEBEO STUDIO ACRYLIC COLOUR 100ML-13 LIGHT AZO YELLOW";"111";"Acrylic Colours";"259.000000";"0";"259.000000";"<p>Studio Acrylics High Viscosity are versatile, adhesive and perfect for textured work.These colours offers bright and deep, richly pigmented colours with a satin, matt finish and very good light fastness.It can be used alone, mixed together, or combined with Studio Acrylics mediums to expand creative possibilities.Versatile acrylic paints ideal for professional artists, mixed media artists, hobby artists, students of art &amp; high volume users. </p>";"http://venustradersonline.com/img/p/9/7/9/979.jpg"
"64643";"PEBEO STUDIO ACRYLIC COLOUR 100ML-12 LIGHT LEMON YELLOW";"111";"Acrylic Colours";"174.000000";"0";"174.000000";"<p>Studio Acrylics High Viscosity are versatile, adhesive and perfect for textured work.These colours offers bright and deep, richly pigmented colours with a satin, matt finish and very good light fastness.It can be used alone, mixed together, or combined with Studio Acrylics mediums to expand creative possibilities.Versatile acrylic paints ideal for professional artists, mixed media artists, hobby artists, students of art &amp; high volume users. </p>";"http://venustradersonline.com/img/p/9/8/0/980.jpg"
"64643";"PEBEO STUDIO ACRYLIC COLOUR 100ML-12 LIGHT LEMON YELLOW";"111";"Acrylic Colours";"174.000000";"0";"174.000000";"<p>Studio Acrylics High Viscosity are versatile, adhesive and perfect for textured work.These colours offers bright and deep, richly pigmented colours with a satin, matt finish and very good light fastness.It can be used alone, mixed together, or combined with Studio Acrylics mediums to expand creative possibilities.Versatile acrylic paints ideal for professional artists, mixed media artists, hobby artists, students of art &amp; high volume users. </p>";"http://venustradersonline.com/img/p/1/6/9/8/1698.jpg"
"64644";"PEBEO STUDIO ACRYLIC COLOUR 100ML-20 QUINACRIDONE SCARLET";"111";"Acrylic Colours";"315.000000";"0";"315.000000";"<p>Studio Acrylics High Viscosity are versatile, adhesive and perfect for textured work.These colours offers bright and deep, richly pigmented colours with a satin, matt finish and very good light fastness.It can be used alone, mixed together, or combined with Studio Acrylics mediums to expand creative possibilities.Versatile acrylic paints ideal for professional artists, mixed media artists, hobby artists, students of art &amp; high volume users. </p>";"http://venustradersonline.com/img/p/9/8/1/981.jpg"
"64644";"PEBEO STUDIO ACRYLIC COLOUR 100ML-20 QUINACRIDONE SCARLET";"111";"Acrylic Colours";"315.000000";"0";"315.000000";"<p>Studio Acrylics High Viscosity are versatile, adhesive and perfect for textured work.These colours offers bright and deep, richly pigmented colours with a satin, matt finish and very good light fastness.It can be used alone, mixed together, or combined with Studio Acrylics mediums to expand creative possibilities.Versatile acrylic paints ideal for professional artists, mixed media artists, hobby artists, students of art &amp; high volume users. </p>";"http://venustradersonline.com/img/p/9/8/2/982.jpg"
"64645";"PEBEO STUDIO ACRYLIC COLOUR 100ML-19 TRANSPARENT VERMILION";"111";"Acrylic Colours";"255.000000";"0";"255.000000";"<p>Studio Acrylics High Viscosity are versatile, adhesive and perfect for textured work.These colours offers bright and deep, richly pigmented colours with a satin, matt finish and very good light fastness.It can be used alone, mixed together, or combined with Studio Acrylics mediums to expand creative possibilities.Versatile acrylic paints ideal for professional artists, mixed media artists, hobby artists, students of art &amp; high volume users. </p>";"http://venustradersonline.com/img/p/9/8/3/983.jpg"
"64645";"PEBEO STUDIO ACRYLIC COLOUR 100ML-19 TRANSPARENT VERMILION";"111";"Acrylic Colours";"255.000000";"0";"255.000000";"<p>Studio Acrylics High Viscosity are versatile, adhesive and perfect for textured work.These colours offers bright and deep, richly pigmented colours with a satin, matt finish and very good light fastness.It can be used alone, mixed together, or combined with Studio Acrylics mediums to expand creative possibilities.Versatile acrylic paints ideal for professional artists, mixed media artists, hobby artists, students of art &amp; high volume users. </p>";"http://venustradersonline.com/img/p/9/8/4/984.jpg"
"64646";"PEBEO STUDIO ACRYLIC COLOUR 100ML-34 RED OCHRE";"111";"Acrylic Colours";"255.000000";"0";"255.000000";"<p>Studio Acrylics High Viscosity are versatile, adhesive and perfect for textured work.These colours offers bright and deep, richly pigmented colours with a satin, matt finish and very good light fastness.It can be used alone, mixed together, or combined with Studio Acrylics mediums to expand creative possibilities.Versatile acrylic paints ideal for professional artists, mixed media artists, hobby artists, students of art &amp; high volume users. </p>";"http://venustradersonline.com/img/p/9/8/5/985.jpg"
